Id,HR,interval in seconds,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF,stress
1192,75.34038462,0.850697436,0.974839,0.848747,0.08290450000000000,0.0367841,0.0590541,0.0698666,0.0529314,0.017575200000000000,0.0,0.0,,1.0
1193,74.49417949,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0558984,0.0424069,0.0141315,0.0,0.0,,1.0
1194,76.05815385,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0571269,0.0432309,0.014536,0.0,0.0,,1.0
1195,76.5409,0.83655,0.97548,0.835928,0.0613108,0.0329096,0.136579,0.0332061,0.0247001,0.009146,0.0,0.0,,1.0
1196,81.95523077,0.8309282050000000,0.974839,0.830142,0.07340720000000000,0.0384926,0.08608110000000000,0.0532219,0.0401319,0.01373,0.0,0.0,,1.0
1197,81.33997436,0.844261538,0.974839,0.8438260000000000,0.0507915,0.024407500000000000,0.032027,0.0251651,0.0190133,0.00679177,0.0,0.0,,1.0
1198,74.69941026,0.844261538,0.974839,0.8438260000000000,0.0507915,0.024407500000000000,0.032027,0.0249983,0.0189538,0.00668447,0.0,0.0,,1.0
1199,74.93015385,0.844261538,0.974839,0.8438260000000000,0.0507915,0.024407500000000000,0.032027,0.0244389,0.0189558,0.00612316,0.0,0.0,,1.0
1200,77.92966667,0.839261538,0.974839,0.8386950000000000,0.0653302,0.026947500000000000,0.0590541,0.0430448,0.0332345,0.01045037,0.0,0.0,,1.0
1201,72.3915641,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0560985,0.043432,0.0133065,0.0,0.0,,1.0
1202,83.05764103,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0562358,0.0434772,0.0133986,0.0,0.0,,1.0
1203,83.615375,0.818675,0.97548,0.8175950000000000,0.0718635,0.0410835,0.136579,0.0455437,0.0343464,0.0118374,0.0,0.0,,1.0
1204,109.8783077,0.829261538,0.974839,0.830142,0.07340720000000000,0.036836,0.0590541,0.0536145,0.0413556,0.0128989,0.0,0.0,,1.0
1205,76.34030769,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0569012,0.0439771,0.0135642,0.0,0.0,,2.0
1206,78.34028205,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0565645,0.0437012,0.0135034,0.0,0.0,,2.0
1207,77.54548718,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0565263,0.043687,0.0134793,0.0,0.0,,2.0
1208,73.87892308,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0559832,0.0433922,0.013231,0.0,0.0,,2.0
1209,75.21207692,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0569196,0.0440029,0.0135568,0.0,0.0,,2.0
1210,77.87866667,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0562698,0.0435116,0.0133982,0.0,0.0,,2.0
1211,80.289,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0564593,0.0435959,0.0135034,0.0,0.0,,1.0
1212,72.64823077,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0560935,0.0433826,0.0133509,0.0,0.0,,1.0
1213,74.57117949,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0557976,0.0431637,0.0132739,0.0,0.0,,1.0
1214,80.85246154,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0565323,0.0435903,0.013582,0.0,0.0,,1.0
1215,74.69923077,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0568634,0.0438908,0.0136126,0.0,0.0,,2.0
1216,75.85320513,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0562706,0.0435053,0.0134053,0.0,0.0,,2.0
1217,76.44284615,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0564489,0.0442861,0.0128028,0.0,0.0,,2.0
1218,75.62235897,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0562331,0.0441371,0.012736,0.0,0.0,,2.0
1219,76.08407692,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0566566,0.0443865,0.0129102,0.0,0.0,,2.0
1220,75.93033333,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0564659,0.0443224,0.0127835,0.0,0.0,,2.0
1221,77.21223077,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0564593,0.0442732,0.0128261,0.0,0.0,,2.0
1222,76.03289744,0.840851282,0.974839,0.840326,0.07722260000000000,0.0414099,0.140135,0.0592902,0.0466411,0.0132891,0.0,0.0,,2.0
1223,74.674,0.8490564100000000,0.974839,0.848747,0.08290450000000000,0.0414099,0.140135,0.0680268,0.0530251,0.015641600000000000,0.0,0.0,,2.0
1224,71.73465789,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.101611,0.0812151,0.021036100000000000,0.0,0.0,,2.0
1225,70.05065789,0.8925631580000000,0.974164,0.891692,0.092064,0.0475437,0.0605556,0.0899996,0.0721521,0.0184875,0.0,0.0,,2.0
1226,72.76089474,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0566684,0.0462844,0.011024000000000000,0.0,0.0,,1.0
1227,81.05034211,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0564514,0.0461563,0.010935,0.0,0.0,,1.0
1228,71.89271053,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.100579,0.082314,0.018905,0.0,0.0,,1.0
1229,71.81365789,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.1005,0.0821913,0.0189491,0.0,0.0,,0.0
1230,72.23473684,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.100651,0.0823126,0.018978000000000000,0.0,0.0,,0.0
1231,75.33968421,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.100491,0.0821282,0.019003100000000000,0.0,0.0,,0.0
1232,96.03046154,0.860671795,0.974839,0.8589840000000000,0.0635361,0.026874000000000000,0.0590541,0.0361858,0.0286113,0.00821451,0.0,0.0,,0.0
1233,81.65797561,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000000,0.030641,0.0247546,0.0189063,0.00648833,0.0,0.0,,0.0
1234,82.264775,0.795925,0.97548,0.7959280000000000,0.06405810000000000,0.0363904,0.057631600000000000,0.0362485,0.0278213,0.009067220000000000,0.0,0.0,,1.0
1235,82.80138462,0.831005128,0.974839,0.830221,0.0870432,0.0367841,0.0590541,0.0811302,0.0649437,0.0168265,0.0,0.0,,2.0
1236,80.31302632,0.845378947,0.974164,0.844962,0.107787,0.0579164,0.0605556,0.121088,0.0983901,0.023338200000000000,0.0,0.0,,2.0
1237,77.68194737,0.882431579,0.974164,0.881286,0.1182,0.0568667,0.032777800000000000,0.156459,0.1279,0.0291993,0.0,0.0,,2.0
1238,74.182,0.882431579,0.974164,0.881286,0.1182,0.0568667,0.032777800000000000,0.157137,0.128468,0.029309,0.0,0.0,,2.0
1239,74.41894737,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.0996064,0.0815635,0.018682900000000000,0.0,0.0,,2.0
1240,98.60271053,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.100495,0.0827855,0.018349400000000000,0.0,0.0,,2.0
1241,78.59630769,0.8556205130000000,0.974839,0.8538,0.1011038,0.049364200000000000,0.113108,0.108846,0.0876102,0.021875600000000000,0.0,0.0,,1.0
1242,77.90425641,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0566403,0.045568,0.0117123,0.0,0.0,,1.0
1243,76.75035897,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0572189,0.0460641,0.0117948,0.0,0.0,,1.0
1244,74.64810256,0.84754359,0.974839,0.847195,0.0543502,0.029106800000000000,0.08608110000000000,0.0262062,0.0211615,0.00568467,0.0,0.0,,1.0
1245,71.39268421,0.8859315790000000,0.974164,0.886611,0.07346550000000000,0.0402948,0.116111,0.0498433,0.0406006,0.00988272,0.0,0.0,,1.0
1246,73.23460526,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.101477,0.0834941,0.018623400000000000,0.0,0.0,,1.0
1247,80.21212821,0.863825641,0.974839,0.862221,0.08939560000000000,0.0367841,0.0590541,0.0831246,0.0668318,0.0169328,0.0,0.0,,1.0
1248,,0.8490564100000000,0.974839,0.848747,0.08290450000000000,0.046900500000000000,0.0590541,0.067838,0.0544356,0.0140424,0.0,0.0,,1.0
1249,,0.8874842110000000,0.974164,0.888205,0.0959444,0.0475032,0.0605556,0.0984634,0.0809822,0.0181212,0.0,0.0,,1.0
1250,,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.100775,0.082969,0.018445700000000000,0.0,0.0,,2.0
1251,,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0565826,0.0464639,0.0107587,0.0,0.0,,1.0
1252,,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0570359,0.0467358,0.0109401,0.0,0.0,,1.0
1253,,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0568575,0.0466642,0.0108332,0.0,0.0,,2.0
1254,,0.8689578950000000,0.974164,0.869178,0.0928011,0.0475032,0.0605556,0.0857838,0.0713836,0.0150401,0.0,0.0,,2.0
1255,,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.101562,0.085126,0.017076400000000000,0.0,0.0,,2.0
1256,81.70757895,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.100725,0.0845175,0.0168471,0.0,0.0,,2.0
1257,86.68121053,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.056693,0.0475679,0.00976514,0.0,0.0,,2.0
1258,87.25944737,0.899405263,,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0565368,0.0474315,0.00974521,0.0,0.0,,1.0
1259,84.62828947,0.899405263,,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.056294,0.0472278,0.00970616,0.0,0.0,,1.0
1260,100.10026316,0.870642105,,0.869178,0.0928011,0.0372474,0.0605556,0.0887189,0.0745089,0.01485,0.0,0.0,,1.0
1261,104.2091538,0.8359282050000000,,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0565852,0.0464467,0.0107785,0.0,0.0,,1.0
1262,77.08374359,0.832594872,,0.8318530000000000,0.07333620000000000,0.026947500000000000,0.0590541,0.055786,0.0456504,0.0107756,0.0,0.0,,1.0
1263,84.29202439,0.780068293,,0.779675,0.0498062,0.023856500000000000,0.030641,0.0252948,0.0197636,0.00617121,0.0,0.0,,1.0
1264,84.92595122,0.780068293,,0.779675,0.0498062,0.023856500000000000,0.030641,0.025172,0.0197056,0.0061064,0.0,0.0,,2.0
1265,79.70692683,0.787995122,,0.7878000000000000,0.0280357,0.0134482,0.030641,0.00607446,0.00477484,0.00193962,0.0,0.0,,2.0
1266,77.4657,0.8203,0.97548,0.820928,0.052584700000000000,0.026633,0.057631600000000000,0.0201072,0.0156412,0.00510597,0.0,0.0,,1.0
1267,79.18628205,0.8457743590000000,0.974839,0.845379,0.0808019,0.0383937,0.08608110000000000,0.0643372,0.0538228,0.0111544,0.0,0.0,,1.0
1268,77.26317949,0.850697436,0.974839,0.8504320000000000,0.08387780000000000,0.042832100000000000,0.167162,0.0714834,0.0589796,0.0131438,0.0,0.0,,1.0
1269,79.51946154,0.837569231,0.974839,0.8369580000000000,0.0745179,0.046900500000000000,0.0590541,0.0572165,0.0477951,0.01006135,0.0,0.0,,2.0
1270,88.655,0.860536842,0.974164,0.86053,0.08986950000000000,0.041937,0.14388900000000000,0.0761868,0.0647537,0.0120731,0.0,0.0,,2.0
1271,78.80176923,0.840851282,0.974839,0.838642,0.0759045,0.0367841,0.0590541,0.0594466,0.0494223,0.0106643,0.0,0.0,,2.0
1272,87.365,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0565996,0.0471197,0.0101199,0.0,0.0,,2.0
1273,112.1349231,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0566654,0.0471653,0.01014011,0.0,0.0,,2.0
1274,80.62876316,0.884247368,0.974164,0.884881,0.0732777,0.0370891,0.0605556,0.0493376,0.0418666,0.00811104,0.0,0.0,,2.0
1275,82.6985641,0.8688769230000000,0.974839,0.8674050000000000,0.0678684,0.026874000000000000,0.0590541,0.0429263,0.0350919,0.00847441,0.0,0.0,,2.0
1276,73.18666667,0.8409282050000000,0.974839,0.8404050000000000,0.060973400000000000,0.026947500000000000,0.0590541,0.0363414,0.0302796,0.0067018,0.0,0.0,,2.0
1277,76.62230769,0.844261538,0.974839,0.8438260000000000,0.0507915,0.024407500000000000,0.032027,0.0254297,0.0211257,0.00494398,0.0,0.0,,2.0
1278,74.46869231,0.844261538,0.974839,0.8438260000000000,0.0507915,0.024407500000000000,0.032027,0.0251422,0.0209357,0.00484652,0.0,0.0,,2.0
1279,72.16094872,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0567311,0.0472891,0.01008198,0.0,0.0,,2.0
1280,77.36582051,0.8409282050000000,0.974839,0.8404050000000000,0.060973400000000000,0.026947500000000000,0.0590541,0.0358934,0.0299527,0.00658074,0.0,0.0,,1.0
1281,70.21179487,0.837569231,0.974839,0.8369580000000000,0.0745179,0.0383937,0.08608110000000000,0.0580681,0.0493168,0.00939138,0.0,0.0,,2.0
1282,76.52005128,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0565218,0.0480244,0.0091374,0.0,0.0,,2.0
1283,77.72469231,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.056435,0.0479068,0.00916823,0.0,0.0,,2.0
1284,84.10871795,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0571278,0.0484038,0.00936397,0.0,0.0,,2.0
1285,84.87792308,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0577295,0.0488929,0.00947655,0.0,0.0,,2.0
1286,75.08366667,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0563261,0.0478082,0.00915794,0.0,0.0,,2.0
1287,76.51982051,0.844261538,0.974839,0.8438260000000000,0.0507915,0.024407500000000000,0.032027,0.0252037,0.0213785,0.0044652500000000000,0.0,0.0,,2.0
1288,76.36587179,0.844261538,0.974839,0.8438260000000000,0.0507915,0.024407500000000000,0.032027,0.02538,0.0215196,0.00450038,0.0,0.0,,2.0
1289,78.54520513,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0570775,0.0483994,0.00931805,0.0,0.0,,1.0
1290,79.69897436,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0568022,0.0482438,0.00919843,0.0,0.0,,1.0
1291,94.00687179,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0565171,0.0479658,0.00919132,0.0,0.0,,1.0
1292,76.23741026,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0577944,0.0489444,0.00948995,0.0,0.0,,1.0
1293,72.19085,0.81705,0.97548,0.815928,0.0715604,0.0347253,0.162895,0.0487591,0.0402811,0.00911803,0.0,0.0,,1.0
1294,95.559,0.783239024,0.97609,0.7829250000000000,0.053291700000000000,0.0325262,0.13320500000000000,0.0264529,0.0214333,0.00565953,0.0,0.0,,1.0
1295,106.088075,0.7975500000000000,0.97548,0.797595,0.0649894,0.0329096,0.136579,0.0336916,0.0278101,0.0065215000000000000,0.0,0.0,,1.0
1296,79.90202439,0.7816536590000000,0.97609,0.779675,0.0498062,0.023856500000000000,0.030641,0.0251583,0.0203845,0.00541382,0.0,0.0,,1.0
1297,80.99939024,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000000,0.030641,0.0248447,0.0202592,0.00522551,0.0,0.0,,1.0
1298,81.80453659,0.780068293,0.97609,0.779675,0.0498062,0.023856500000000000,0.030641,0.0250279,0.0204316,0.00523633,0.0,0.0,,1.0
1299,78.96575,0.7975500000000000,0.97548,0.797595,0.0649894,0.0363904,0.057631600000000000,0.0372807,0.030479,0.00744174,0.0,0.0,,1.0
1300,77.69928205,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0558277,0.0477323,0.00873538,0.0,0.0,,2.0
1301,80.59630769,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0574466,0.0489801,0.00910655,0.0,0.0,,2.0
1302,78.44258974,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0568906,0.0485953,0.00893524,0.0,0.0,,2.0
1303,77.51961538,0.8424923080000000,0.974839,0.8420110000000000,0.0784761,0.046900500000000000,0.0590541,0.0618699,0.0527434,0.0097665,0.0,0.0,,2.0
1304,79.49728947,0.8893000000000000,0.974164,0.89007,0.0737022,0.0370891,0.0605556,0.0517965,0.0448355,0.00760106,0.0,0.0,,2.0
1305,77.52371053,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.056807,0.0495597,0.0078873,0.0,0.0,,1.0
1306,75.73434211,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0581021,0.0506496,0.0080925,0.0,0.0,,1.0
1307,74.83976316,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0566053,0.0494543,0.00779099,0.0,0.0,,1.0
1308,70.73494737,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0568576,0.0496636,0.007833960000000000,0.0,0.0,,1.0
1309,73.73447368,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0567123,0.0495297,0.007822560000000000,0.0,0.0,,1.0
1310,73.07665789000000,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0564356,0.0501775,0.00689808,0.0,0.0,,1.0
1311,75.23452632,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0568385,0.050524,0.00695442,0.0,0.0,,1.0
1312,74.07663158,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0567455,0.0504367,0.00694878,0.0,0.0,,1.0
1313,77.5964359,0.870517949,0.974839,0.869089,0.0685577,0.026874000000000000,0.0590541,0.044177,0.0379594,0.0068576,0.0,0.0,,1.0
1314,76.39148718,0.844261538,0.974839,0.8438260000000000,0.0507915,0.024407500000000000,0.032027,0.0253082,0.0220248,0.00392347,0.0,0.0,,1.0
1315,77.62217949,0.8590307690000000,0.974839,0.8589840000000000,0.0635361,0.036628,0.0590541,0.034258,0.0298591,0.00503892,0.0,0.0,,0.0
1316,81.94418421,0.897721053,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0571304,0.0507382,0.00703216,0.0,0.0,,0.0
1317,65.99792105,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.101371,0.0900646,0.0119469,0.0,0.0,,0.0
1318,83.31260526,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.101455,0.0901494,0.0119457,0.0,0.0,,0.0
1319,81.99692105,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.101286,0.0899984,0.0119276,0.0,0.0,,0.0
1320,80.10242105,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0568247,0.0505032,0.00696155,0.0,0.0,,0.0
1321,77.10273684,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0574333,0.0509604,0.00711283,0.0,0.0,,0.0
1322,74.55028947,0.897721053,0.974164,0.896989,0.07362480000000000,0.027200600000000000,0.0605556,0.0561499,0.0499135,0.00687642,0.0,0.0,,0.0
1323,72.47157895,0.896036842,0.974164,0.895259,0.0737129,0.038728200000000000,0.0883333,0.0541603,0.0480989,0.0067014,0.0,0.0,,0.0
1324,72.73468421,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0568535,0.0504968,0.00699665,0.0,0.0,,0.0
1325,72.18210526,0.897721053,0.974164,0.896989,0.07362480000000000,0.027200600000000000,0.0605556,0.0560232,0.0498447,0.0068185,0.0,0.0,,0.0
1326,72.90464103,0.860671795,0.974839,0.8589840000000000,0.0635361,0.0311618,0.113108,0.0358444,0.0309272,0.00555719,0.0,0.0,,0.0
1327,75.49423077,0.844261538,0.974839,0.8438260000000000,0.0507915,0.024407500000000000,0.032027,0.0254107,0.0220828,0.0039679,0.0,0.0,,0.0
1328,76.49410256,0.8524666670000000,0.974839,0.8522470000000000,0.028867,0.0138859,0.032027,0.00639571,0.00555993,0.001475788,0.0,0.0,,0.0
1329,78.26305128,0.8491846150000000,0.974839,0.848879,0.0397078,0.0181964,0.0590541,0.0126668,0.0109992,0.00230753,0.0,0.0,,0.0
1330,78.41692308,0.844261538,0.974839,0.8438260000000000,0.0507915,0.024407500000000000,0.032027,0.0256342,0.0222586,0.00401561,0.0,0.0,,0.0
1331,72.46887179,0.8459025640000000,0.974839,0.845511,0.0526369,0.036628,0.0590541,0.0256552,0.0226826,0.00361263,0.0,0.0,,0.0
1332,72.31371053,0.8740105260000000,0.974164,0.874368,0.09409240000000000,0.050001000000000000,0.116111,0.0897985,0.0807756,0.00966292,0.0,0.0,,0.0
1333,77.1147,0.83155,0.97548,0.8308000000000000,0.0394273,0.0137444,0.031315800000000000,0.00731173,0.00609892,0.0018528100000000000,0.0,0.0,,1.0
1334,83.64438889,0.751706977,0.977224,0.750657,0.0487985,0.025759900000000000,0.07817070000000000,0.0143502,0.0143502,0.00064,0.0,0.0,,0.0
1335,140.372,0.762966667,0.97667,0.762946,0.038414000000000000,0.0287514,0.08,0.0105939,0.0105939,0.00064,0.0,0.0,,0.0
